,clones,clones_unique,views,views_unique,issues_closed,issues_open,pulls_closed,pulls_open,forks,stargazers,subscribers,contributors,commits,total_commits,pypi_daily,pypi_180_cumulative,conda_total_downloads,updated_on
2021-12-07,0.0,0.0,2.0,2.0,19,5,93,0,3,4,4,2,0,685,10,6656,398,2021-12-20
2021-12-08,0.0,0.0,5.0,1.0,19,5,93,0,3,4,4,2,0,685,9,6665,398,2021-12-20
2021-12-09,1.0,1.0,6.0,3.0,19,5,93,0,3,4,4,2,0,685,11,6676,398,2021-12-20
2021-12-10,0.0,0.0,7.0,3.0,19,5,93,0,3,4,4,2,0,685,6,6682,398,2021-12-20
2021-12-11,0.0,0.0,1.0,1.0,19,5,93,0,3,4,4,2,0,685,8,6690,398,2021-12-20
2021-12-12,0.0,0.0,0.0,0.0,19,5,93,0,3,4,4,2,0,685,0,6690,398,2021-12-20
2021-12-13,0.0,0.0,24.0,3.0,19,5,93,0,3,4,4,2,0,685,3,6693,398,2021-12-20
2021-12-14,1.0,1.0,18.0,5.0,19,5,93,0,3,4,4,2,0,685,13,6706,398,2021-12-20
2021-12-15,0.0,0.0,11.0,3.0,19,4,94,0,3,4,4,2,0,690,3,6513,400,2021-12-28
2021-12-16,0.0,0.0,18.0,4.0,19,4,94,0,3,4,4,2,0,690,9,6522,400,2021-12-28
2021-12-17,3.0,3.0,4.0,2.0,19,4,94,0,3,4,4,2,1,690,14,6536,400,2021-12-28
2021-12-18,1.0,1.0,1.0,1.0,19,4,94,0,3,4,4,2,0,690,1,6537,400,2021-12-28
2021-12-19,0.0,0.0,4.0,2.0,19,4,94,0,3,4,4,2,0,690,5,6542,400,2021-12-28
2021-12-20,16.0,2.0,46.0,5.0,19,4,94,0,3,4,4,2,3,690,22,6564,400,2021-12-28
2021-12-21,7.0,2.0,26.0,6.0,19,4,94,0,3,5,4,2,1,690,46,6364,400,2022-01-03
2021-12-22,1.0,1.0,9.0,3.0,19,4,94,0,3,5,4,2,0,690,33,6397,400,2022-01-03
2021-12-23,0.0,0.0,42.0,5.0,19,4,94,0,3,5,4,2,0,690,2,6399,400,2022-01-03
2021-12-24,0.0,0.0,0.0,0.0,19,4,94,0,3,5,4,2,0,690,8,6407,400,2022-01-03
2021-12-25,0.0,0.0,0.0,0.0,19,4,94,0,3,5,4,2,0,690,5,6412,400,2022-01-03
2021-12-26,0.0,0.0,1.0,1.0,19,4,94,0,3,5,4,2,0,690,2,6414,400,2022-01-03
2021-12-27,0.0,0.0,0.0,0.0,19,4,94,0,3,5,4,2,0,690,58,6472,400,2022-01-03
2021-12-28,2.0,2.0,17.0,3.0,19,4,95,0,3,5,5,2,0,692,9,5923,402,2022-01-10
2021-12-29,0.0,0.0,3.0,2.0,19,4,95,0,3,5,5,2,0,692,4,5927,402,2022-01-10
2021-12-30,0.0,0.0,4.0,4.0,19,4,95,0,3,5,5,2,0,692,8,5935,402,2022-01-10
2021-12-31,0.0,0.0,0.0,0.0,19,4,95,0,3,5,5,2,0,692,6,5941,402,2022-01-10
2022-01-01,6.0,1.0,0.0,0.0,19,4,95,0,3,5,5,2,0,692,6,5947,402,2022-01-10
2022-01-02,0.0,0.0,0.0,0.0,19,4,95,0,3,5,5,2,0,692,7,5954,402,2022-01-10
2022-01-03,1.0,1.0,16.0,3.0,19,4,95,0,3,5,5,2,0,692,4,5958,402,2022-01-10
2022-01-04,8.0,1.0,11.0,5.0,19,4,95,0,3,6,5,2,1,692,12,5209,404,2022-01-17
2022-01-05,4.0,1.0,11.0,5.0,19,4,95,0,3,6,5,2,0,692,7,5216,404,2022-01-17
2022-01-06,8.0,3.0,5.0,2.0,19,4,95,0,3,6,5,2,1,692,21,5237,404,2022-01-17
2022-01-07,7.0,4.0,8.0,4.0,19,4,95,0,3,6,5,2,0,692,37,5274,404,2022-01-17
2022-01-08,10.0,3.0,1.0,1.0,19,4,95,0,3,6,5,2,0,692,3,5277,404,2022-01-17
2022-01-09,2.0,1.0,1.0,1.0,19,4,95,0,3,6,5,2,0,692,3,5280,404,2022-01-17
2022-01-10,2.0,1.0,8.0,4.0,19,4,95,0,3,6,5,2,0,692,23,5303,404,2022-01-17
2022-01-11,0.0,0.0,18.0,5.0,19,4,95,0,3,5,5,2,0,692,43,5027,408,2022-01-24
2022-01-12,2.0,1.0,14.0,3.0,19,4,95,0,3,5,5,2,0,692,103,5130,408,2022-01-24
2022-01-13,0.0,0.0,27.0,5.0,19,4,95,0,3,5,5,2,0,692,96,5226,408,2022-01-24
2022-01-14,0.0,0.0,20.0,4.0,19,4,95,0,3,5,5,2,0,692,179,5405,408,2022-01-24
2022-01-15,3.0,2.0,36.0,2.0,19,4,95,0,3,5,5,2,0,692,16,5421,408,2022-01-24
2022-01-16,1.0,1.0,8.0,4.0,19,4,95,0,3,5,5,2,0,692,10,5431,408,2022-01-24
2022-01-17,0.0,0.0,6.0,2.0,19,4,95,0,3,5,5,2,0,692,20,5451,408,2022-01-24
2022-01-18,0.0,0.0,33.0,6.0,19,4,95,0,3,5,5,2,0,692,72,5523,408,2022-01-24
2022-01-19,0.0,0.0,13.0,5.0,19,4,95,0,3,5,5,2,0,692,143,5666,408,2022-01-24
2022-01-20,1.0,1.0,20.0,4.0,19,4,95,0,3,5,5,2,0,692,54,5720,408,2022-01-24
2022-01-21,0.0,0.0,7.0,5.0,19,4,95,0,3,5,5,2,0,692,6,5726,408,2022-01-24
2022-01-22,0.0,0.0,0.0,0.0,19,4,95,0,3,5,5,2,0,692,5,5731,408,2022-01-24
2022-01-23,1.0,1.0,17.0,5.0,19,4,95,0,3,5,5,2,0,692,6,5737,408,2022-01-24
2022-01-24,1.0,1.0,12.0,4.0,19,4,95,0,3,5,5,2,0,692,0,5737,408,2022-01-24
2022-01-25,1.0,1.0,6.0,3.0,19,4,96,0,3,5,5,2,0,696,23,5165,415,2022-02-07
2022-01-26,0.0,0.0,19.0,7.0,19,4,96,0,3,5,5,2,0,696,48,5213,415,2022-02-07
2022-01-27,1.0,1.0,11.0,3.0,19,4,96,0,3,5,5,2,0,696,27,5240,415,2022-02-07
2022-01-28,0.0,0.0,9.0,3.0,19,4,96,0,3,5,5,2,0,696,10,5250,415,2022-02-07
2022-01-29,0.0,0.0,52.0,1.0,19,4,96,0,3,5,5,2,0,696,93,5343,415,2022-02-07
2022-01-30,0.0,0.0,1.0,1.0,19,4,96,0,3,5,5,2,0,696,4,5347,415,2022-02-07
2022-01-31,18.0,4.0,64.0,5.0,19,4,96,0,3,5,5,2,4,696,86,5433,415,2022-02-07
2022-02-01,0.0,0.0,9.0,4.0,19,4,97,0,3,5,5,3,0,705,44,5209,416,2022-02-14
2022-02-02,0.0,0.0,13.0,6.0,19,4,97,0,3,5,5,3,0,705,32,5241,416,2022-02-14
2022-02-03,2.0,1.0,28.0,6.0,19,4,97,0,3,5,5,3,0,705,22,5263,416,2022-02-14
2022-02-04,0.0,0.0,30.0,5.0,19,4,97,0,3,5,5,3,0,705,91,5354,416,2022-02-14
2022-02-05,0.0,0.0,6.0,2.0,19,4,97,0,3,5,5,3,0,705,27,5381,416,2022-02-14
2022-02-06,0.0,0.0,46.0,2.0,19,4,97,0,3,5,5,3,0,705,3,5384,416,2022-02-14
2022-02-07,35.0,3.0,136.0,11.0,19,4,97,0,3,5,5,3,8,705,105,5489,416,2022-02-14
2022-02-08,16.0,4.0,64.0,6.0,20,4,97,0,3,5,5,3,1,707,123,5458,418,2022-02-21
2022-02-09,2.0,2.0,24.0,3.0,20,4,97,0,3,5,5,3,0,707,219,5677,418,2022-02-21
2022-02-10,4.0,4.0,62.0,7.0,20,4,97,0,3,5,5,3,0,707,54,5731,418,2022-02-21
2022-02-11,0.0,0.0,17.0,4.0,20,4,97,0,3,5,5,3,0,707,77,5808,418,2022-02-21
2022-02-12,0.0,0.0,9.0,3.0,20,4,97,0,3,5,5,3,0,707,17,5825,418,2022-02-21
2022-02-13,0.0,0.0,5.0,2.0,20,4,97,0,3,5,5,3,0,707,17,5842,418,2022-02-21
2022-02-14,5.0,2.0,4.0,3.0,20,4,97,0,3,5,5,3,0,707,54,5896,418,2022-02-21
2022-02-15,0.0,0.0,17.0,4.0,20,4,98,0,4,5,5,3,0,709,55,5741,422,2022-02-28
2022-02-16,0.0,0.0,24.0,8.0,20,4,98,0,4,5,5,3,0,709,215,5956,422,2022-02-28
2022-02-17,1.0,1.0,5.0,3.0,20,4,98,0,4,5,5,3,0,709,29,5985,422,2022-02-28
2022-02-18,16.0,8.0,34.0,5.0,20,4,98,0,4,5,5,3,2,709,182,6167,422,2022-02-28
2022-02-19,1.0,1.0,2.0,2.0,20,4,98,0,4,5,5,3,0,709,9,6176,422,2022-02-28
2022-02-20,0.0,0.0,0.0,0.0,20,4,98,0,4,5,5,3,0,709,8,6184,422,2022-02-28
2022-02-21,0.0,0.0,18.0,4.0,20,4,98,0,4,5,5,3,0,709,502,6686,422,2022-02-28
2022-02-22,1.0,1.0,71.0,16.0,20,4,98,0,4,5,5,3,1,709,231,6766,423,2022-03-07
2022-02-23,4.0,1.0,102.0,13.0,20,4,98,0,4,5,5,3,1,709,256,7022,423,2022-03-07
2022-02-24,0.0,0.0,25.0,11.0,20,4,98,0,4,5,5,3,0,709,314,7336,423,2022-03-07
2022-02-25,1.0,1.0,32.0,8.0,20,4,98,0,4,5,5,3,0,709,137,7473,423,2022-03-07
2022-02-26,0.0,0.0,4.0,3.0,20,4,98,0,4,5,5,3,0,709,1,7474,423,2022-03-07
2022-02-27,0.0,0.0,0.0,0.0,20,4,98,0,4,5,5,3,0,709,0,7474,423,2022-03-07
2022-02-28,0.0,0.0,1.0,1.0,20,4,98,0,4,5,5,3,0,709,227,7701,423,2022-03-07
2022-03-01,0.0,0.0,26.0,7.0,20,4,98,0,4,5,5,3,0,709,386,7950,425,2022-03-14
2022-03-02,0.0,0.0,15.0,5.0,20,4,98,0,4,5,5,3,0,709,361,8311,425,2022-03-14
2022-03-03,0.0,0.0,5.0,4.0,20,4,98,0,4,5,5,3,0,709,35,8346,425,2022-03-14
2022-03-04,3.0,2.0,23.0,5.0,20,4,98,0,4,5,5,3,0,709,78,8424,425,2022-03-14
2022-03-05,0.0,0.0,0.0,0.0,20,4,98,0,4,5,5,3,0,709,1,8425,425,2022-03-14
2022-03-06,0.0,0.0,4.0,1.0,20,4,98,0,4,5,5,3,0,709,1,8426,425,2022-03-14
2022-03-07,2.0,1.0,3.0,2.0,20,4,98,0,4,5,5,3,0,709,89,8515,425,2022-03-14
2022-03-08,1.0,1.0,33.0,6.0,20,4,98,1,4,5,5,3,0,710,30,8004,429,2022-03-21
2022-03-09,2.0,1.0,29.0,6.0,20,4,98,1,4,5,5,3,0,710,111,8115,429,2022-03-21
2022-03-10,0.0,0.0,23.0,5.0,20,4,98,1,4,5,5,3,0,710,377,8492,429,2022-03-21
2022-03-11,0.0,0.0,8.0,4.0,20,4,98,1,4,5,5,3,0,710,64,8556,429,2022-03-21
2022-03-12,0.0,0.0,6.0,2.0,20,4,98,1,4,5,5,3,0,710,1,8557,429,2022-03-21
2022-03-13,0.0,0.0,1.0,1.0,20,4,98,1,4,5,5,3,0,710,4,8561,429,2022-03-21
2022-03-14,2.0,1.0,8.0,4.0,20,4,98,1,4,5,5,3,0,710,48,8609,429,2022-03-21
2022-03-15,0.0,0.0,59.0,3.0,20,4,99,0,4,5,5,3,0,717,219,8675,432,2022-03-28
2022-03-16,2.0,2.0,8.0,6.0,20,4,99,0,4,5,5,3,0,717,47,8722,432,2022-03-28
2022-03-17,0.0,0.0,53.0,4.0,20,4,99,0,4,5,5,3,0,717,28,8750,432,2022-03-28
2022-03-18,59.0,4.0,34.0,7.0,20,4,99,0,4,5,5,3,1,717,192,8942,432,2022-03-28
2022-03-19,1.0,1.0,1.0,1.0,20,4,99,0,4,5,5,3,0,717,1,8943,432,2022-03-28
2022-03-20,7.0,1.0,33.0,1.0,20,4,99,0,4,5,5,3,0,717,8,8951,432,2022-03-28
2022-03-21,9.0,4.0,29.0,8.0,20,4,99,0,4,5,5,3,1,717,95,9046,432,2022-03-28
2022-03-22,0.0,0.0,4.0,3.0,20,4,99,0,4,5,5,3,0,717,78,8968,434,2022-04-04
2022-03-23,0.0,0.0,23.0,5.0,20,4,99,0,4,5,5,3,0,717,100,9068,434,2022-04-04
2022-03-24,0.0,0.0,6.0,3.0,20,4,99,0,4,5,5,3,0,717,34,9102,434,2022-04-04
2022-03-25,0.0,0.0,10.0,3.0,20,4,99,0,4,5,5,3,0,717,69,9171,434,2022-04-04
2022-03-26,0.0,0.0,0.0,0.0,20,4,99,0,4,5,5,3,0,717,14,9185,434,2022-04-04
2022-03-27,0.0,0.0,1.0,1.0,20,4,99,0,4,5,5,3,0,717,4,9189,434,2022-04-04
2022-03-28,0.0,0.0,16.0,4.0,20,4,99,0,4,5,5,3,0,717,31,9220,434,2022-04-04
2022-03-29,0.0,0.0,4.0,3.0,21,4,99,0,4,5,5,3,0,718,38,9069,438,2022-04-11
2022-03-30,0.0,0.0,4.0,2.0,21,4,99,0,4,5,5,3,0,718,51,9120,438,2022-04-11
2022-03-31,0.0,0.0,7.0,4.0,21,4,99,0,4,5,5,3,0,718,168,9288,438,2022-04-11
2022-04-01,0.0,0.0,14.0,3.0,21,4,99,0,4,5,5,3,0,718,83,9371,438,2022-04-11
2022-04-02,0.0,0.0,5.0,2.0,21,4,99,0,4,5,5,3,0,718,1,9372,438,2022-04-11
2022-04-03,0.0,0.0,65.0,3.0,21,4,99,0,4,5,5,3,0,718,170,9542,438,2022-04-11
2022-04-04,6.0,2.0,63.0,14.0,21,4,99,0,4,5,5,3,1,718,168,9710,438,2022-04-11
2022-04-05,0.0,0.0,22.0,7.0,21,4,99,0,4,5,5,3,0,718,65,9513,444,2022-04-18
2022-04-06,1.0,1.0,9.0,5.0,21,4,99,0,4,5,5,3,0,718,14,9527,444,2022-04-18
2022-04-07,1.0,1.0,4.0,3.0,21,4,99,0,4,5,5,3,0,718,48,9575,444,2022-04-18
2022-04-08,1.0,1.0,11.0,3.0,21,4,99,0,4,5,5,3,0,718,86,9661,444,2022-04-18
2022-04-09,2.0,1.0,7.0,3.0,21,4,99,0,4,5,5,3,0,718,2,9663,444,2022-04-18
2022-04-10,0.0,0.0,8.0,3.0,21,4,99,0,4,5,5,3,0,718,1,9664,444,2022-04-18
2022-04-11,0.0,0.0,10.0,3.0,21,4,99,0,4,5,5,3,0,718,53,9717,444,2022-04-18
2022-04-12,0.0,0.0,11.0,3.0,21,4,99,0,4,5,5,3,0,718,51,9643,445,2022-04-25
2022-04-13,0.0,0.0,4.0,2.0,21,4,99,0,4,5,5,3,0,718,95,9738,445,2022-04-25
2022-04-14,0.0,0.0,28.0,3.0,21,4,99,0,4,5,5,3,0,718,106,9844,445,2022-04-25
2022-04-15,0.0,0.0,2.0,2.0,21,4,99,0,4,5,5,3,0,718,15,9859,445,2022-04-25
2022-04-16,0.0,0.0,4.0,3.0,21,4,99,0,4,5,5,3,0,718,3,9862,445,2022-04-25
2022-04-17,0.0,0.0,2.0,2.0,21,4,99,0,4,5,5,3,0,718,2,9864,445,2022-04-25
2022-04-18,0.0,0.0,7.0,2.0,21,4,99,0,4,5,5,3,0,718,28,9892,445,2022-04-25
2022-04-19,0.0,0.0,5.0,3.0,21,4,99,0,4,5,5,3,0,718,38,9930,445,2022-04-25
2022-04-20,0.0,0.0,3.0,3.0,21,4,99,0,4,5,5,3,0,718,34,9964,445,2022-04-25
2022-04-21,0.0,0.0,5.0,2.0,21,4,99,0,4,5,5,3,0,718,32,9996,445,2022-04-25
2022-04-22,0.0,0.0,24.0,4.0,21,4,99,0,4,5,5,3,0,718,49,10045,445,2022-04-25
2022-04-23,0.0,0.0,4.0,4.0,21,4,99,0,4,5,5,3,0,718,3,10048,445,2022-04-25
2022-04-24,1.0,1.0,0.0,0.0,21,4,99,0,4,5,5,3,0,718,3,10051,445,2022-04-25
2022-04-25,0.0,0.0,0.0,0.0,21,4,99,0,4,5,5,3,0,718,0,10051,445,2022-04-25
